Entity,Day,"People vaccinated (cumulative, per hundred)"
Africa,2022-10-13,29.684263
Africa,2022-10-14,29.783182
Africa,2022-10-15,29.882082
Africa,2022-10-16,29.980808
Africa,2022-10-17,30.040167
Africa,2022-10-18,30.09974
Africa,2022-10-19,30.159323
Africa,2022-10-20,30.218939
Africa,2022-10-21,30.273428
Africa,2022-10-22,30.327803
Africa,2022-10-23,30.382177
Africa,2022-10-24,30.452219
Africa,2022-10-25,30.522472
Africa,2022-10-26,30.592766
Africa,2022-10-27,30.66302
Africa,2022-10-28,30.733238
Africa,2022-10-29,30.803457
Africa,2022-10-30,30.873512
Africa,2022-10-31,30.927877
Africa,2022-11-01,30.982243
Africa,2022-11-02,31.036674
Africa,2022-11-03,31.09119
Africa,2022-11-04,31.145708
Africa,2022-11-05,31.200174
Africa,2022-11-06,31.254456
Africa,2022-11-07,31.29672
Africa,2022-11-08,31.339178
Africa,2022-11-09,31.381683
Africa,2022-11-10,31.424242
Africa,2022-11-11,31.466795
Africa,2022-11-12,31.509308
Africa,2022-11-13,31.551622
Africa,2022-11-14,31.593653
Africa,2022-11-15,31.635927
Africa,2022-11-16,31.678938
Africa,2022-11-17,31.721949
Africa,2022-11-18,31.764957
Africa,2022-11-19,31.807938
Africa,2022-11-20,31.850721
Africa,2022-11-21,31.908651
Africa,2022-11-22,31.966745
Africa,2022-11-23,32.024837
Africa,2022-11-24,32.082954
Africa,2022-11-25,32.14108
Africa,2022-11-26,32.19915
Africa,2022-11-27,32.25707
Africa,2022-11-28,32.318165
Africa,2022-11-29,32.378956
Africa,2022-11-30,32.43977
Africa,2022-12-01,32.500576
Africa,2022-12-02,32.561317
Africa,2022-12-03,32.622013
Africa,2022-12-04,32.68256
Africa,2022-12-05,32.735523
Africa,2022-12-06,32.78862
Africa,2022-12-07,32.841755
Africa,2022-12-08,32.894825
Africa,2022-12-09,32.947895
Africa,2022-12-10,33.000927
Africa,2022-12-11,33.05385
Africa,2022-12-12,33.086334
Africa,2022-12-13,33.117542
Africa,2022-12-14,33.148808
Africa,2022-12-15,33.1801
Africa,2022-12-16,33.211334
Africa,2022-12-17,33.242485
Africa,2022-12-18,33.37546
Africa,2022-12-19,33.402637
Africa,2022-12-20,33.429813
Africa,2022-12-21,33.456985
Africa,2022-12-22,33.484158
Africa,2022-12-23,33.511894
Africa,2022-12-24,33.539635
Africa,2022-12-25,33.56737
Africa,2022-12-26,33.594566
Africa,2022-12-27,33.62176
Africa,2022-12-28,33.648956
Africa,2022-12-29,33.67615
Africa,2022-12-30,33.703346
Africa,2022-12-31,33.73054
Africa,2023-01-01,33.757736
Africa,2023-01-02,33.784008
Africa,2023-01-03,33.809357
Africa,2023-01-04,33.834972
Africa,2023-01-05,33.860588
Africa,2023-01-06,33.886204
Africa,2023-01-07,33.91182
Africa,2023-01-08,33.937435
Africa,2023-01-09,33.96102
Africa,2023-01-10,33.984608
Africa,2023-01-11,34.008194
Africa,2023-01-12,34.031776
Africa,2023-01-13,34.055363
Africa,2023-01-14,34.07895
Africa,2023-01-15,34.102535
Africa,2023-01-16,34.122967
Africa,2023-01-17,34.143402
Africa,2023-01-18,34.16383
Africa,2023-01-19,34.184254
Africa,2023-01-20,34.20468
Africa,2023-01-21,34.22511
Africa,2023-01-22,34.245537
Africa,2023-01-23,34.265182
Africa,2023-01-24,34.284824
Africa,2023-01-25,34.30447
Africa,2023-01-26,34.324116
Africa,2023-01-27,34.343758
Africa,2023-01-28,34.363403
Africa,2023-01-29,34.38305
Africa,2023-01-30,34.410664
Africa,2023-01-31,34.438282
Africa,2023-02-01,34.461864
Africa,2023-02-02,34.48545
Africa,2023-02-03,34.509033
Africa,2023-02-04,34.53262
Africa,2023-02-05,34.556202
Africa,2023-02-06,34.58664
Africa,2023-02-07,34.617077
Africa,2023-02-08,34.647514
Africa,2023-02-09,34.67795
Africa,2023-02-10,34.70839
Africa,2023-02-11,34.738827
Africa,2023-02-12,34.769264
Africa,2023-02-13,34.79753
Africa,2023-02-14,34.82581
Africa,2023-02-15,34.854076
Africa,2023-02-16,34.882343
Africa,2023-02-17,34.91061
Africa,2023-02-18,34.938877
Africa,2023-02-19,34.967144
Africa,2023-02-20,34.993423
Africa,2023-02-21,35.019703
Africa,2023-02-22,35.042725
Africa,2023-02-23,35.065746
Africa,2023-02-24,35.08877
Africa,2023-02-25,35.111794
Africa,2023-02-26,35.13482
Africa,2023-02-27,35.15425
Africa,2023-02-28,35.173687
Africa,2023-03-01,35.19312
Africa,2023-03-02,35.212547
Africa,2023-03-03,35.23198
Africa,2023-03-04,35.25141
Africa,2023-03-05,35.270844
Africa,2023-03-06,35.302616
Africa,2023-03-07,35.334385
Africa,2023-03-08,35.366154
Africa,2023-03-09,35.397926
Africa,2023-03-10,35.429695
Africa,2023-03-11,35.461464
Africa,2023-03-12,35.493237
Africa,2023-03-13,35.519733
Africa,2023-03-14,35.546234
Africa,2023-03-15,35.572735
Africa,2023-03-16,35.599236
Africa,2023-03-17,35.62574
Africa,2023-03-18,35.65224
Africa,2023-03-19,35.67874
Africa,2023-03-20,35.704784
Africa,2023-03-21,35.730827
Africa,2023-03-22,35.75687
Africa,2023-03-23,35.782913
Africa,2023-03-24,35.808956
Africa,2023-03-25,35.835
Africa,2023-03-26,35.861042
Africa,2023-03-27,35.894268
Africa,2023-03-28,35.92749
Africa,2023-03-29,35.960716
Africa,2023-03-30,35.99394
Africa,2023-03-31,36.02716
Africa,2023-04-01,36.060387
Africa,2023-04-02,36.09361
Africa,2023-04-03,36.110844
Africa,2023-04-04,36.12808
Africa,2023-04-05,36.14531
Africa,2023-04-06,36.16254
Africa,2023-04-07,36.17977
Africa,2023-04-08,36.197006
Africa,2023-04-09,36.214237
Africa,2023-04-10,36.23597
Africa,2023-04-11,36.2577
Africa,2023-04-12,36.279434
Africa,2023-04-13,36.301167
Africa,2023-04-14,36.3229
Africa,2023-04-15,36.34463
Africa,2023-04-16,36.366364
Africa,2023-04-17,36.38534
Africa,2023-04-18,36.40432
Africa,2023-04-19,36.423298
Africa,2023-04-20,36.442276
Africa,2023-04-21,36.46125
Africa,2023-04-22,36.48023
Africa,2023-04-23,36.499207
Africa,2023-04-24,36.51703
Africa,2023-04-25,36.534847
Africa,2023-04-26,36.55236
Africa,2023-04-27,36.56987
Africa,2023-04-28,36.587383
Africa,2023-04-29,36.604893
Africa,2023-04-30,36.622406
Africa,2023-05-01,36.64044
Africa,2023-05-02,36.658478
Africa,2023-05-03,36.676514
Africa,2023-05-04,36.694546
Africa,2023-05-05,36.71258
Africa,2023-05-06,36.730618
Africa,2023-05-07,36.74865
Africa,2023-05-08,36.791523
Africa,2023-05-09,36.834396
Africa,2023-05-10,36.87727
Africa,2023-05-11,36.920143
Africa,2023-05-12,36.963017
Africa,2023-05-13,37.00589
Africa,2023-05-14,37.048763
Africa,2023-05-15,37.0912
Africa,2023-05-16,37.13364
Africa,2023-05-17,37.17608
Africa,2023-05-18,37.218517
Africa,2023-05-19,37.260952
Africa,2023-05-20,37.30339
Africa,2023-05-21,37.34583
Africa,2023-05-22,37.389366
Africa,2023-05-23,37.432903
Africa,2023-05-24,37.476437
Africa,2023-05-25,37.519974
Africa,2023-05-26,37.563507
Africa,2023-05-27,37.607044
Africa,2023-05-28,37.650578
Africa,2023-05-29,37.665714
Africa,2023-05-30,37.68085
Africa,2023-05-31,37.695988
Africa,2023-06-01,37.711124
Africa,2023-06-02,37.72626
Africa,2023-06-03,37.741394
Africa,2023-06-04,37.75653
Africa,2023-06-05,37.76934
Africa,2023-06-06,37.78215
Africa,2023-06-07,37.79496
Africa,2023-06-08,37.807774
Africa,2023-06-09,37.820583
Africa,2023-06-10,37.833393
Africa,2023-06-11,37.846203
Africa,2023-06-12,37.85895
Africa,2023-06-13,37.8717
Africa,2023-06-14,37.88445
Africa,2023-06-15,37.897194
Africa,2023-06-16,37.909943
Africa,2023-06-17,37.92269
Africa,2023-06-18,37.93544
Africa,2023-06-19,37.943676
Africa,2023-06-20,37.951916
Africa,2023-06-21,37.96075
Africa,2023-06-22,37.969585
Africa,2023-06-23,37.978424
Africa,2023-06-24,37.98726
Africa,2023-06-25,37.996098
Africa,2023-06-26,38.00399
Africa,2023-06-27,38.011887
Africa,2023-06-28,38.019783
Africa,2023-06-29,38.02768
Africa,2023-06-30,38.035576
Africa,2023-07-01,38.043472
Africa,2023-07-02,38.05137
Africa,2023-07-03,38.05874
Africa,2023-07-04,38.066113
Africa,2023-07-05,38.073483
Africa,2023-07-06,38.080853
Africa,2023-07-07,38.088226
Africa,2023-07-08,38.095596
Africa,2023-07-09,38.10297
Africa,2023-07-10,38.11034
Africa,2023-07-11,38.117714
Africa,2023-07-12,38.125084
Africa,2023-07-13,38.132454
Africa,2023-07-14,38.139828
Africa,2023-07-15,38.147198
Africa,2023-07-16,38.15457
Africa,2023-07-17,38.161846
Africa,2023-07-18,38.16912
Africa,2023-07-19,38.176395
Africa,2023-07-20,38.183674
Africa,2023-07-21,38.19095
Africa,2023-07-22,38.198223
Africa,2023-07-23,38.205498
Africa,2023-07-24,38.210545
Africa,2023-07-25,38.215595
Africa,2023-07-26,38.220158
Africa,2023-07-27,38.22472
Africa,2023-07-28,38.229282
Africa,2023-07-29,38.233845
Africa,2023-07-30,38.238407
Africa,2023-07-31,38.24288
Africa,2023-08-01,38.24736
Africa,2023-08-02,38.251835
Africa,2023-08-03,38.25631
Africa,2023-08-04,38.260788
Africa,2023-08-05,38.265263
Africa,2023-08-06,38.269737
Africa,2023-08-07,38.27477
Africa,2023-08-08,38.279797
Africa,2023-08-09,38.28483
Africa,2023-08-10,38.289856
Africa,2023-08-11,38.294888
Africa,2023-08-12,38.299915
Africa,2023-08-13,38.304947
Africa,2023-08-14,38.30997
Africa,2023-08-15,38.315
Africa,2023-08-16,38.320026
Africa,2023-08-17,38.32505
Africa,2023-08-18,38.33008
Africa,2023-08-19,38.335106
Africa,2023-08-20,38.34013
Africa,2023-08-21,38.34508
Africa,2023-08-22,38.350033
Africa,2023-08-23,38.35498
Africa,2023-08-24,38.359932
Africa,2023-08-25,38.364883
Africa,2023-08-26,38.36983
Africa,2023-08-27,38.374783
Africa,2023-08-28,38.379734
Africa,2023-08-29,38.384686
Africa,2023-08-30,38.389633
Africa,2023-08-31,38.394585
Africa,2023-09-01,38.399536
Africa,2023-09-02,38.404484
Africa,2023-09-03,38.409435
Africa,2023-09-04,38.414383
Africa,2023-09-05,38.41933
Africa,2023-09-06,38.42428
Africa,2023-09-07,38.42923
Africa,2023-09-08,38.434177
Africa,2023-09-09,38.439125
Africa,2023-09-10,38.444073
Africa,2023-09-11,38.448765
Africa,2023-09-12,38.453457
Africa,2023-09-13,38.458145
Africa,2023-09-14,38.462837
Africa,2023-09-15,38.46753
Africa,2023-09-16,38.47222
Africa,2023-09-17,38.476913
Africa,2023-09-18,38.48316
Africa,2023-09-19,38.489403
Africa,2023-09-20,38.49565
Africa,2023-09-21,38.501896
Africa,2023-09-22,38.50814
Africa,2023-09-23,38.51439
Africa,2023-09-24,38.520634
Africa,2023-09-25,38.526417
Africa,2023-09-26,38.532196
Africa,2023-09-27,38.53798
Africa,2023-09-28,38.543762
Africa,2023-09-29,38.54954
Africa,2023-09-30,38.555325
Africa,2023-10-01,38.561108
Africa,2023-10-02,38.563507
Africa,2023-10-03,38.56591
Africa,2023-10-04,38.56831
Africa,2023-10-05,38.570713
Africa,2023-10-06,38.573112
Africa,2023-10-07,38.575516
Africa,2023-10-08,38.57792
Africa,2023-10-09,38.5803
Africa,2023-10-10,38.58268
Africa,2023-10-11,38.585064
Africa,2023-10-12,38.587444
Africa,2023-10-13,38.589825
Africa,2023-10-14,38.59221
Africa,2023-10-15,38.59459
Africa,2023-10-16,38.5969
Africa,2023-10-17,38.599213
Africa,2023-10-18,38.60152
Africa,2023-10-19,38.603832
Africa,2023-10-20,38.606144
Africa,2023-10-21,38.608456
Africa,2023-10-22,38.610764
Africa,2023-10-23,38.612988
Africa,2023-10-24,38.61521
Africa,2023-10-25,38.617435
Africa,2023-10-26,38.61966
Africa,2023-10-27,38.621883
Africa,2023-10-28,38.624107
Africa,2023-10-29,38.626328
Africa,2023-10-30,38.62855
Africa,2023-10-31,38.630775
Africa,2023-11-01,38.633
Africa,2023-11-02,38.635223
Africa,2023-11-03,38.637447
Africa,2023-11-04,38.63967
Africa,2023-11-05,38.641895
Africa,2023-11-06,38.642826
Africa,2023-11-07,38.643753
Africa,2023-11-08,38.644684
Africa,2023-11-09,38.645615
Africa,2023-11-10,38.646545
Africa,2023-11-11,38.647476
Africa,2023-11-12,38.648407
Africa,2023-11-13,38.649338
Africa,2023-11-14,38.650265
Africa,2023-11-15,38.651196
Africa,2023-11-16,38.652126
Africa,2023-11-17,38.653057
Africa,2023-11-18,38.653988
Africa,2023-11-19,38.654915
Africa,2023-11-20,38.65573
Africa,2023-11-21,38.656548
Africa,2023-11-22,38.657364
Africa,2023-11-23,38.65818
Africa,2023-11-24,38.658997
Africa,2023-11-25,38.659813
Africa,2023-11-26,38.66063
Africa,2023-11-27,38.661446
Africa,2023-11-28,38.662262
Africa,2023-11-29,38.66308
Africa,2023-11-30,38.663895
Africa,2023-12-01,38.66471
Africa,2023-12-02,38.665527
Africa,2023-12-03,38.666344
Africa,2023-12-04,38.66716
Africa,2023-12-05,38.667976
Africa,2023-12-06,38.668793
Africa,2023-12-07,38.66961
Africa,2023-12-08,38.670425
Africa,2023-12-09,38.67124
Africa,2023-12-10,38.67206
Africa,2023-12-11,38.672874
Africa,2023-12-12,38.67369
Africa,2023-12-13,38.674507
Africa,2023-12-14,38.675323
Africa,2023-12-15,38.67614
Africa,2023-12-16,38.676956
Africa,2023-12-17,38.677773
Africa,2023-12-18,38.67859
Africa,2023-12-19,38.679405
Africa,2023-12-20,38.68022
Africa,2023-12-21,38.681038
Africa,2023-12-22,38.681854
Africa,2023-12-23,38.68267
Africa,2023-12-24,38.683487
Africa,2023-12-25,38.684303
Africa,2023-12-26,38.68512
Africa,2023-12-27,38.685936
Africa,2023-12-28,38.686752
Africa,2023-12-29,38.68757
Africa,2023-12-30,38.688385
Africa,2023-12-31,38.6892
Africa,2024-01-01,38.6892
Africa,2024-01-02,38.6892
Africa,2024-01-03,38.6892
Africa,2024-01-04,38.6892
Africa,2024-01-05,38.6892
Africa,2024-01-06,38.6892
Africa,2024-01-07,38.6892
Africa,2024-01-08,38.6892
Africa,2024-01-09,38.6892
Africa,2024-01-10,38.6892
Africa,2024-01-11,38.6892
Africa,2024-01-12,38.6892
Africa,2024-01-13,38.6892
Africa,2024-01-14,38.6892
Africa,2024-01-15,38.6892
Africa,2024-01-16,38.6892
Africa,2024-01-17,38.6892
Africa,2024-01-18,38.6892
Africa,2024-01-19,38.6892
Africa,2024-01-20,38.6892
Africa,2024-01-21,38.6892
Africa,2024-01-22,38.6892
Africa,2024-01-23,38.6892
Africa,2024-01-24,38.6892
Africa,2024-01-25,38.6892
Africa,2024-01-26,38.6892
Africa,2024-01-27,38.6892
Africa,2024-01-28,38.6892
Africa,2024-01-29,38.6892
Africa,2024-01-30,38.6892
Africa,2024-01-31,38.6892
Africa,2024-02-01,38.6892
Africa,2024-02-02,38.6892
Africa,2024-02-03,38.6892
Africa,2024-02-04,38.6892
Africa,2024-02-05,38.6892
Africa,2024-02-06,38.6892
Africa,2024-02-07,38.6892
Africa,2024-02-08,38.6892
Africa,2024-02-09,38.6892
Africa,2024-02-10,38.6892
Africa,2024-02-11,38.6892
Africa,2024-02-12,38.6892
Africa,2024-02-13,38.6892
Africa,2024-02-14,38.6892
Africa,2024-02-15,38.6892
Africa,2024-02-16,38.6892
Africa,2024-02-17,38.6892
Africa,2024-02-18,38.6892
Africa,2024-02-19,38.6892
Africa,2024-02-20,38.6892
Africa,2024-02-21,38.6892
Africa,2024-02-22,38.6892
Africa,2024-02-23,38.6892
Africa,2024-02-24,38.6892
Africa,2024-02-25,38.6892
Africa,2024-02-26,38.6892
Africa,2024-02-27,38.6892
Africa,2024-02-28,38.6892
Africa,2024-02-29,38.6892
Africa,2024-03-01,38.6892
Africa,2024-03-02,38.6892
Africa,2024-03-03,38.6892
Africa,2024-03-04,38.6892
Africa,2024-03-05,38.6892
Africa,2024-03-06,38.6892
Africa,2024-03-07,38.6892
Africa,2024-03-08,38.6892
Africa,2024-03-09,38.6892
Africa,2024-03-10,38.6892
Africa,2024-03-11,38.6892
Africa,2024-03-12,38.6892
Africa,2024-03-13,38.6892
Africa,2024-03-14,38.6892
Africa,2024-03-15,38.6892
Africa,2024-03-16,38.6892
Africa,2024-03-17,38.6892
Africa,2024-03-18,38.6892
Africa,2024-03-19,38.6892
Africa,2024-03-20,38.6892
Africa,2024-03-21,38.6892
Africa,2024-03-22,38.6892
Africa,2024-03-23,38.6892
Africa,2024-03-24,38.6892
Africa,2024-03-25,38.6892
Africa,2024-03-26,38.6892
Africa,2024-03-27,38.6892
Africa,2024-03-28,38.6892
Africa,2024-03-29,38.6892
Africa,2024-03-30,38.6892
Africa,2024-03-31,38.6892
Africa,2024-04-01,38.6892
Africa,2024-04-02,38.6892
Africa,2024-04-03,38.6892
Africa,2024-04-04,38.6892
Africa,2024-04-05,38.6892
Africa,2024-04-06,38.6892
Africa,2024-04-07,38.6892
Africa,2024-04-08,38.6892
Africa,2024-04-09,38.6892
Africa,2024-04-10,38.6892
Africa,2024-04-11,38.6892
Africa,2024-04-12,38.6892
Africa,2024-04-13,38.6892
Africa,2024-04-14,38.6892
Africa,2024-04-15,38.6892
Africa,2024-04-16,38.6892
Africa,2024-04-17,38.6892
Africa,2024-04-18,38.6892
Africa,2024-04-19,38.6892
Africa,2024-04-20,38.6892
Africa,2024-04-21,38.6892
Africa,2024-04-22,38.6892
Africa,2024-04-23,38.6892
Africa,2024-04-24,38.6892
Africa,2024-04-25,38.6892
Africa,2024-04-26,38.6892
Africa,2024-04-27,38.6892
Africa,2024-04-28,38.6892
Africa,2024-04-29,38.6892
Africa,2024-04-30,38.6892
Africa,2024-05-01,38.6892
Africa,2024-05-02,38.6892
Africa,2024-05-03,38.6892
Africa,2024-05-04,38.6892
Africa,2024-05-05,38.6892
Africa,2024-05-06,38.6892
Africa,2024-05-07,38.6892
Africa,2024-05-08,38.6892
Africa,2024-05-09,38.6892
Africa,2024-05-10,38.6892
Africa,2024-05-11,38.6892
Africa,2024-05-12,38.6892
Africa,2024-05-13,38.6892
Africa,2024-05-14,38.6892
Africa,2024-05-15,38.6892
Africa,2024-05-16,38.6892
Africa,2024-05-17,38.6892
Africa,2024-05-18,38.6892
Africa,2024-05-19,38.6892
Africa,2024-05-20,38.6892
Africa,2024-05-21,38.6892
Africa,2024-05-22,38.6892
Africa,2024-05-23,38.6892
Africa,2024-05-24,38.6892
Africa,2024-05-25,38.6892
Africa,2024-05-26,38.6892
Africa,2024-05-27,38.6892
Africa,2024-05-28,38.6892
Africa,2024-05-29,38.6892
Africa,2024-05-30,38.6892
Africa,2024-05-31,38.6892
Africa,2024-06-01,38.6892
Africa,2024-06-02,38.6892
Africa,2024-06-03,38.6892
Africa,2024-06-04,38.6892
Africa,2024-06-05,38.6892
Africa,2024-06-06,38.6892
Africa,2024-06-07,38.6892
Africa,2024-06-08,38.6892
Africa,2024-06-09,38.6892
Africa,2024-06-10,38.6892
Africa,2024-06-11,38.6892
Africa,2024-06-12,38.6892
Africa,2024-06-13,38.6892
Africa,2024-06-14,38.6892
Africa,2024-06-15,38.6892
Africa,2024-06-16,38.6892
Africa,2024-06-17,38.6892
Africa,2024-06-18,38.6892
Africa,2024-06-19,38.6892
Africa,2024-06-20,38.6892
Africa,2024-06-21,38.6892
Africa,2024-06-22,38.6892
Africa,2024-06-23,38.6892
Africa,2024-06-24,38.6892
Africa,2024-06-25,38.6892
Africa,2024-06-26,38.6892
Africa,2024-06-27,38.6892
Africa,2024-06-28,38.6892
Africa,2024-06-29,38.6892
Africa,2024-06-30,38.6892
Africa,2024-07-01,38.6892
Africa,2024-07-02,38.6892
Africa,2024-07-03,38.6892
Africa,2024-07-04,38.6892
Africa,2024-07-05,38.6892
Africa,2024-07-06,38.6892
Africa,2024-07-07,38.6892
Africa,2024-07-08,38.6892
Africa,2024-07-09,38.6892
Africa,2024-07-10,38.6892
Africa,2024-07-11,38.6892
Africa,2024-07-12,38.6892
Africa,2024-07-13,38.6892
Africa,2024-07-14,38.6892
Africa,2024-07-15,38.6892
Africa,2024-07-16,38.6892
Africa,2024-07-17,38.6892
Africa,2024-07-18,38.6892
Africa,2024-07-19,38.6892
Africa,2024-07-20,38.6892
Africa,2024-07-21,38.6892
Africa,2024-07-22,38.6892
Africa,2024-07-23,38.6892
Africa,2024-07-24,38.6892
Africa,2024-07-25,38.6892
Africa,2024-07-26,38.6892
Africa,2024-07-27,38.6892
Africa,2024-07-28,38.6892
Africa,2024-07-29,38.6892
Africa,2024-07-30,38.6892
Africa,2024-07-31,38.6892
Africa,2024-08-01,38.6892
Africa,2024-08-02,38.6892
Africa,2024-08-03,38.6892
Africa,2024-08-04,38.6892
Africa,2024-08-05,38.6892
Africa,2024-08-06,38.6892
Africa,2024-08-07,38.6892
Africa,2024-08-08,38.6892
Africa,2024-08-09,38.6892
Africa,2024-08-10,38.6892
Africa,2024-08-11,38.6892
Africa,2024-08-12,38.6892
Albania,2021-01-10,0
Albania,2021-01-12,0.0045267832
Albania,2021-01-13,0.006648713
Albania,2021-01-14,0.009407221
Albania,2021-01-15,0.010892572
Albania,2021-01-16,0.013049867
Albania,2021-01-17,0.014323025
Albania,2021-01-18,0.015808376
Albania,2021-01-19,0.017081533
Albania,2021-01-20,0.018354692
Albania,2021-01-21,0.019415656
Albania,2021-02-02,0.019415656
Albania,2021-02-09,0.024366826
Albania,2021-02-17,0.038548388
Albania,2021-02-18,0.08622108
Albania,2021-02-22,0.21477464
Albania,2021-05-11,15.593389
Albania,2021-05-12,15.72898
Albania,2021-05-13,15.751862
Albania,2021-05-14,15.8639345
Albania,2021-05-17,16.161324
Albania,2021-05-18,16.274881
Albania,2021-05-19,16.388441
Albania,2021-05-20,16.483255
Albania,2021-05-21,16.592394
Albania,2021-05-23,16.72222
Albania,2021-05-24,16.806992
Albania,2021-05-26,16.967976
Albania,2021-05-27,17.03867
Albania,2021-05-30,17.157993
Albania,2021-05-31,17.192156
Albania,2021-06-01,17.225754
Albania,2021-06-03,17.33086
Albania,2021-06-06,17.418283
Albania,2021-06-07,17.447424
Albania,2021-06-08,17.486008
Albania,2021-06-09,17.542133
Albania,2021-06-10,17.62747
Albania,2021-06-11,17.744106
Albania,2021-06-12,17.814342
Albania,2021-06-13,17.833298
Albania,2021-06-14,17.957325
Albania,2021-06-15,17.960506
Albania,2021-06-16,18.01101
Albania,2021-06-17,18.077955
Albania,2021-06-20,18.244492
Albania,2021-06-21,18.378527
Albania,2021-06-22,18.595177
Albania,2021-06-23,18.8224
Albania,2021-06-24,18.991907
Albania,2021-06-28,19.355536
Albania,2021-06-29,19.672127
Albania,2021-06-30,19.964882
Albania,2021-07-01,20.055206
Albania,2021-07-02,20.135414
Albania,2021-07-04,20.22054
Albania,2021-07-05,20.306406
Albania,2021-07-06,20.40253
Albania,2021-07-07,20.496143
Albania,2021-07-08,20.586466
Albania,2021-07-09,20.682873
Albania,2021-07-10,20.767962
Albania,2021-07-11,20.790525
Albania,2021-07-12,20.882475
Albania,2021-07-13,20.954126
Albania,2021-07-14,21.030764
Albania,2021-07-15,21.112387
Albania,2021-07-16,21.197617
Albania,2021-07-17,21.279453
Albania,2021-07-18,21.306295
Albania,2021-07-20,21.556612
Albania,2021-07-21,21.80608
Albania,2021-07-22,22.085398
Albania,2021-07-25,22.635578
Albania,2021-07-29,23.367962
Albania,2021-07-30,23.540403
Albania,2021-07-31,23.702484
Albania,2021-08-01,23.792665
Albania,2021-08-02,23.975613
Albania,2021-08-03,24.156471
Albania,2021-08-04,24.323256
Albania,2021-08-05,24.508287
Albania,2021-08-08,24.984661
Albania,2021-08-10,25.47136
Albania,2021-08-13,26.260294
Albania,2021-08-15,26.558249
Albania,2021-08-16,26.804852
Albania,2021-08-17,27.054497
Albania,2021-08-19,27.478493
Albania,2021-08-21,27.787518
Albania,2021-08-22,27.85068
Albania,2021-08-23,28.032919
Albania,2021-08-24,28.201895
Albania,2021-08-25,28.37706
Albania,2021-08-26,28.552967
Albania,2021-08-27,28.736408
Albania,2021-08-29,28.962748
Albania,2021-08-30,29.147179
Albania,2021-08-31,29.367365
Albania,2021-09-01,29.587233
Albania,2021-09-02,29.859228
Albania,2021-09-06,30.60109
Albania,2021-09-07,30.842813
